count,player,result,char,position,datetime,category,note,wt_cnt,wt_w_cnt,lt_cnt,lt_w_cnt,nt_cnt,nt_w_cnt,xw_cnt,xw_w_cnt,xl_cnt,xl_w_cnt,xn_cnt,xn_w_cnt
1,KEVIN,三藍死,忠,3,2025-07-27,線瓦,,1,1,3,-1,0,0,3,-1,1,1,4,0
1,小向,三藍死,忠,6,2025-07-27,線瓦,,1,1,3,-1,0,0,3,-1,1,1,4,0
1,尼克,三藍死,忠,7,2025-07-27,線瓦,,1,1,3,-1,0,0,3,-1,1,1,4,0
1,發達,三藍死,忠,5,2025-07-27,線瓦,,1,-1,3,1,0,0,3,1,1,-1,4,0
1,豬豬,三藍死,忠,8,2025-07-27,線瓦,,1,1,3,-1,0,0,3,-1,1,1,4,0
1,軒,三藍死,忠,4,2025-07-27,線瓦,,1,-1,3,1,0,0,3,1,1,-1,4,0
1,黑羊,三藍死,忠,2,2025-07-27,線瓦,,1,-1,3,1,0,0,3,1,1,-1,4,0
1,菜,三藍死,梅,7,2025-07-27,線瓦,,1,-1,3,1,0,0,3,1,1,-1,4,0
1,黑羊,三藍死,梅,5,2025-07-27,線瓦,,1,1,3,-1,0,0,3,-1,1,1,4,0
1,SIN,三藍死,派,0,2025-07-27,線瓦,,1,-1,3,1,0,0,3,1,1,-1,4,0
1,發達,三藍死,派,0,2025-07-27,線瓦,,1,1,3,-1,0,0,3,-1,1,1,4,0
1,小向,三藍活,刺,1,2025-07-27,線瓦,,2,2,3,-1,0,0,3,-1,2,2,5,1
1,軒,三藍活,奧,9,2025-07-27,線瓦,,2,2,3,-1,0,0,3,-1,2,2,5,1
1,菜,三藍活,娜,3,2025-07-27,線瓦,,2,2,3,-1,0,0,3,-1,2,2,5,1
1,發達,三藍活,德,5,2025-07-27,線瓦,,2,2,3,-1,0,0,3,-1,2,2,5,1
1,HAO,三藍活,忠,8,2025-07-27,線瓦,,2,2,3,-1,0,0,3,-1,2,2,5,1
1,SIN,三藍活,忠,6,2025-07-27,線瓦,,2,2,3,-1,0,0,3,-1,2,2,5,1
1,尼克,三藍活,忠,2,2025-07-27,線瓦,,2,2,3,-1,0,0,3,-1,2,2,5,1
1,豬豬,三藍活,忠,0,2025-07-27,線瓦,,2,2,3,-1,0,0,3,-1,2,2,5,1
1,KEVIN,三藍活,梅,4,2025-07-27,線瓦,,2,2,3,-1,0,0,3,-1,2,2,5,1
1,轆,三藍活,派,7,2025-07-27,線瓦,,2,2,3,-1,0,0,3,-1,2,2,5,1
1,ED,三紅,刺,3,2025-07-29,線瓦,,5,1,1,-1,0,0,1,-1,5,1,6,0
1,轆,三紅,刺,9,2025-07-29,線瓦,,3,1,2,-2,0,0,2,-2,3,1,5,-1
1,菜,三紅,奧,3,2025-07-29,線瓦,,3,1,2,-2,0,0,2,-2,3,1,5,-1
1,轆,三紅,奧,8,2025-07-29,線瓦,,5,1,1,-1,0,0,1,-1,5,1,6,0
1,FANCY,三紅,娜,0,2025-07-29,線瓦,,3,1,2,-2,0,0,2,-2,3,1,5,-1
1,HAO,三紅,娜,7,2025-07-29,線瓦,,5,1,1,-1,0,0,1,-1,5,1,6,0
1,30場以下,三紅,德,1,2025-07-29,線瓦,,3,1,2,-2,0,0,2,-2,3,1,5,-1
1,菜,三紅,德,2,2025-07-29,線瓦,,5,1,1,-1,0,0,1,-1,5,1,6,0
1,30場以下,三紅,忠,9,2025-07-29,線瓦,,5,1,1,-1,0,0,1,-1,5,1,6,0
1,HAO,三紅,忠,2,2025-07-29,線瓦,,3,1,2,-2,0,0,2,-2,3,1,5,-1
1,SIN,三紅,忠,5,2025-07-29,線瓦,,3,1,2,-2,0,0,2,-2,3,1,5,-1
1,亞可,三紅,忠,4,2025-07-29,線瓦,,3,1,2,-2,0,0,2,-2,3,1,5,-1
1,亞可,三紅,忠,4,2025-07-29,線瓦,,5,1,1,-1,0,0,1,-1,5,1,6,0
1,尼克,三紅,忠,0,2025-07-29,線瓦,,5,1,1,-1,0,0,1,-1,5,1,6,0
1,黑羊,三紅,忠,7,2025-07-29,線瓦,,3,1,2,-2,0,0,2,-2,3,1,5,-1
1,黑羊,三紅,忠,5,2025-07-29,線瓦,,5,1,1,-1,0,0,1,-1,5,1,6,0
1,FANCY,三紅,梅,1,2025-07-29,線瓦,,5,1,1,-1,0,0,1,-1,5,1,6,0
1,豬豬,三紅,梅,8,2025-07-29,線瓦,,3,1,2,-2,0,0,2,-2,3,1,5,-1
1,尼克,三紅,派,6,2025-07-29,線瓦,,3,1,2,-2,0,0,2,-2,3,1,5,-1
1,洋蔥,三紅,派,6,2025-07-29,線瓦,,5,1,1,-1,0,0,1,-1,5,1,6,0
1,HAO,三藍死,刺,7,2025-07-29,線瓦,,5,-1,1,1,0,0,1,1,5,-1,6,0
1,黑羊,三藍死,刺,7,2025-07-29,線瓦,,4,0,1,1,0,0,1,1,4,0,5,1
1,30場以下,三藍死,奧,8,2025-07-29,線瓦,,5,-1,1,1,0,0,1,1,5,-1,6,0
1,HAO,三藍死,奧,6,2025-07-29,線瓦,,4,0,1,1,0,0,1,1,4,0,5,1
1,ED,三藍死,娜,9,2025-07-29,線瓦,,5,-1,1,1,0,0,1,1,5,-1,6,0
1,亞可,三藍死,娜,8,2025-07-29,線瓦,,4,0,1,1,0,0,1,1,4,0,5,1
1,ED,三藍死,德,2,2025-07-29,線瓦,,4,0,1,1,0,0,1,1,4,0,5,1
1,亞可,三藍死,德,2,2025-07-29,線瓦,,5,-1,1,1,0,0,1,1,5,-1,6,0
1,30場以下,三藍死,忠,0,2025-07-29,線瓦,,4,0,1,1,0,0,1,1,4,0,5,1
1,FANCY,三藍死,忠,4,2025-07-29,線瓦,,4,0,1,1,0,0,1,1,4,0,5,1
1,SIN,三藍死,忠,5,2025-07-29,線瓦,,4,0,1,1,0,0,1,1,4,0,5,1
1,尼克,三藍死,忠,9,2025-07-29,線瓦,,4,0,1,1,0,0,1,1,4,0,5,1
1,尼克,三藍死,忠,1,2025-07-29,線瓦,,5,-1,1,1,0,0,1,1,5,-1,6,0
1,洋蔥,三藍死,忠,0,2025-07-29,線瓦,,5,-1,1,1,0,0,1,1,5,-1,6,0
1,轆,三藍死,忠,3,2025-07-29,線瓦,,5,-1,1,1,0,0,1,1,5,-1,6,0
1,黑羊,三藍死,忠,6,2025-07-29,線瓦,,5,-1,1,1,0,0,1,1,5,-1,6,0
1,FANCY,三藍死,梅,4,2025-07-29,線瓦,,5,-1,1,1,0,0,1,1,5,-1,6,0
1,轆,三藍死,梅,3,2025-07-29,線瓦,,4,0,1,1,0,0,1,1,4,0,5,1
1,菜,三藍死,派,1,2025-07-29,線瓦,,4,0,1,1,0,0,1,1,4,0,5,1
1,菜,三藍死,派,5,2025-07-29,線瓦,,5,-1,1,1,0,0,1,1,5,-1,6,0
1,HAO,三紅,刺,3,2025-07-30,線瓦,,3,-1,3,1,0,0,3,1,3,-1,6,0
1,轆,三紅,刺,0,2025-07-30,線瓦,,4,0,3,-3,0,0,3,-3,4,0,7,-3
1,SIN,三紅,奧,5,2025-07-30,線瓦,,4,0,3,-3,0,0,3,-3,4,0,7,-3
1,亞可,三紅,奧,2,2025-07-30,線瓦,,3,-1,3,1,0,0,3,1,3,-1,6,0
1,JOY,三紅,娜,6,2025-07-30,線瓦,,3,-1,3,1,0,0,3,1,3,-1,6,0
1,JOY,三紅,娜,3,2025-07-30,線瓦,,4,0,3,-3,0,0,3,-3,4,0,7,-3
1,ED,三紅,德,9,2025-07-30,線瓦,,4,0,3,-3,0,0,3,-3,4,0,7,-3
1,豬豬,三紅,德,8,2025-07-30,線瓦,,3,-1,3,1,0,0,3,1,3,-1,6,0
1,DEAN,三紅,忠,1,2025-07-30,線瓦,,3,-1,3,1,0,0,3,1,3,-1,6,0
1,DEAN,三紅,忠,8,2025-07-30,線瓦,,4,0,3,-3,0,0,3,-3,4,0,7,-3
1,HAO,三紅,忠,2,2025-07-30,線瓦,,4,0,3,-3,0,0,3,-3,4,0,7,-3
1,亞可,三紅,忠,6,2025-07-30,線瓦,,4,0,3,-3,0,0,3,-3,4,0,7,-3
1,小向,三紅,忠,1,2025-07-30,線瓦,,4,0,3,-3,0,0,3,-3,4,0,7,-3
1,尼克,三紅,忠,5,2025-07-30,線瓦,,3,-1,3,1,0,0,3,1,3,-1,6,0
1,菜,三紅,忠,9,2025-07-30,線瓦,,3,-1,3,1,0,0,3,1,3,-1,6,0
1,轆,三紅,忠,4,2025-07-30,線瓦,,3,-1,3,1,0,0,3,1,3,-1,6,0
1,SIN,三紅,梅,0,2025-07-30,線瓦,,3,-1,3,1,0,0,3,1,3,-1,6,0
1,尼克,三紅,梅,7,2025-07-30,線瓦,,4,0,3,-3,0,0,3,-3,4,0,7,-3
1,小向,三紅,派,7,2025-07-30,線瓦,,3,-1,3,1,0,0,3,1,3,-1,6,0
1,豬豬,三紅,派,4,2025-07-30,線瓦,,4,0,3,-3,0,0,3,-3,4,0,7,-3
1,DEAN,三藍死,刺,3,2025-07-30,線瓦,,3,1,3,-1,0,0,3,-1,3,1,6,0
1,菜,三藍死,刺,4,2025-07-30,線瓦,,3,-1,3,-3,0,0,3,-3,3,-1,6,-4
1,尼克,三藍死,奧,1,2025-07-30,線瓦,,3,-1,3,-3,0,0,3,-3,3,-1,6,-4
1,菜,三藍死,奧,9,2025-07-30,線瓦,,3,1,3,-1,0,0,3,-1,3,1,6,0
1,DEAN,三藍死,娜,0,2025-07-30,線瓦,,3,-1,3,-3,0,0,3,-3,3,-1,6,-4
1,亞可,三藍死,娜,7,2025-07-30,線瓦,,3,1,3,-1,0,0,3,-1,3,1,6,0
1,SIN,三藍死,德,3,2025-07-30,線瓦,,3,-1,3,-3,0,0,3,-3,3,-1,6,-4
1,轆,三藍死,德,0,2025-07-30,線瓦,,3,1,3,-1,0,0,3,-1,3,1,6,0
1,HAO,三藍死,忠,6,2025-07-30,線瓦,,3,-1,3,-3,0,0,3,-3,3,-1,6,-4
1,HAO,三藍死,忠,4,2025-07-30,線瓦,,3,1,3,-1,0,0,3,-1,3,1,6,0
1,JOY,三藍死,忠,2,2025-07-30,線瓦,,3,-1,3,-3,0,0,3,-3,3,-1,6,-4
1,SIN,三藍死,忠,6,2025-07-30,線瓦,,3,1,3,-1,0,0,3,-1,3,1,6,0
1,亞可,三藍死,忠,9,2025-07-30,線瓦,,3,-1,3,-3,0,0,3,-3,3,-1,6,-4
1,小向,三藍死,忠,2,2025-07-30,線瓦,,3,1,3,-1,0,0,3,-1,3,1,6,0
1,尼克,三藍死,忠,1,2025-07-30,線瓦,,3,1,3,-1,0,0,3,-1,3,1,6,0
1,轆,三藍死,忠,5,2025-07-30,線瓦,,3,-1,3,-3,0,0,3,-3,3,-1,6,-4
1,豬豬,三藍死,梅,7,2025-07-30,線瓦,,3,-1,3,-3,0,0,3,-3,3,-1,6,-4
1,豬豬,三藍死,梅,5,2025-07-30,線瓦,,3,1,3,-1,0,0,3,-1,3,1,6,0
1,JOY,三藍死,派,8,2025-07-30,線瓦,,3,1,3,-1,0,0,3,-1,3,1,6,0
1,小向,三藍死,派,8,2025-07-30,線瓦,,3,-1,3,-3,0,0,3,-3,3,-1,6,-4
1,小向,三紅,刺,5,2025-07-31,線瓦,,3,-1,4,0,0,0,4,0,3,-1,7,-1
1,FANCY,三紅,奧,0,2025-07-31,線瓦,,3,-1,4,0,0,0,4,0,3,-1,7,-1
1,黑羊,三紅,娜,1,2025-07-31,線瓦,,3,-1,4,0,0,0,4,0,3,-1,7,-1
1,軒,三紅,德,3,2025-07-31,線瓦,,3,-1,4,0,0,0,4,0,3,-1,7,-1
1,HAO,三紅,忠,4,2025-07-31,線瓦,,3,-1,4,0,0,0,4,0,3,-1,7,-1
1,尼克,三紅,忠,7,2025-07-31,線瓦,,3,-1,4,0,0,0,4,0,3,-1,7,-1
1,菜,三紅,忠,2,2025-07-31,線瓦,,3,-1,4,0,0,0,4,0,3,-1,7,-1
1,豬豬,三紅,忠,8,2025-07-31,線瓦,,3,-1,4,0,0,0,4,0,3,-1,7,-1
1,黃某人,三紅,梅,6,2025-07-31,線瓦,,3,-1,4,0,0,0,4,0,3,-1,7,-1
1,轆,三紅,派,9,2025-07-31,線瓦,,3,-1,4,0,0,0,4,0,3,-1,7,-1
1,FANCY,三藍活,刺,6,2025-07-31,線瓦,,4,2,2,-2,0,0,2,-2,4,2,6,0
1,軒,三藍活,刺,0,2025-07-31,線瓦,,3,3,4,0,0,0,4,0,3,3,7,3
1,小向,三藍活,奧,4,2025-07-31,線瓦,,4,2,2,-2,0,0,2,-2,4,2,6,0
1,黃某人,三藍活,奧,8,2025-07-31,線瓦,,3,3,4,0,0,0,4,0,3,3,7,3
1,菜,三藍活,娜,4,2025-07-31,線瓦,,3,3,4,0,0,0,4,0,3,3,7,3
1,豬豬,三藍活,娜,1,2025-07-31,線瓦,,4,2,2,-2,0,0,2,-2,4,2,6,0
1,黑羊,三藍活,德,7,2025-07-31,線瓦,,3,3,4,0,0,0,4,0,3,3,7,3
1,黑羊,三藍活,德,5,2025-07-31,線瓦,,4,2,2,-2,0,0,2,-2,4,2,6,0
1,FANCY,三藍活,忠,2,2025-07-31,線瓦,,3,3,4,0,0,0,4,0,3,3,7,3
1,HAO,三藍活,忠,1,2025-07-31,線瓦,,3,3,4,0,0,0,4,0,3,3,7,3
1,HAO,三藍活,忠,3,2025-07-31,線瓦,,4,2,2,-2,0,0,2,-2,4,2,6,0
1,尼克,三藍活,忠,9,2025-07-31,線瓦,,4,2,2,-2,0,0,2,-2,4,2,6,0
1,菜,三藍活,忠,7,2025-07-31,線瓦,,4,2,2,-2,0,0,2,-2,4,2,6,0
1,豬豬,三藍活,忠,5,2025-07-31,線瓦,,3,3,4,0,0,0,4,0,3,3,7,3
1,轆,三藍活,忠,3,2025-07-31,線瓦,,3,3,4,0,0,0,4,0,3,3,7,3
1,轆,三藍活,忠,2,2025-07-31,線瓦,,4,2,2,-2,0,0,2,-2,4,2,6,0
1,SIN,三藍活,梅,8,2025-07-31,線瓦,,4,2,2,-2,0,0,2,-2,4,2,6,0
1,小向,三藍活,梅,9,2025-07-31,線瓦,,3,3,4,0,0,0,4,0,3,3,7,3
1,尼克,三藍活,派,6,2025-07-31,線瓦,,3,3,4,0,0,0,4,0,3,3,7,3
1,洋蔥,三藍活,派,0,2025-07-31,線瓦,,4,2,2,-2,0,0,2,-2,4,2,6,0
1,小向,三紅,刺,5,2025-08-04,線瓦,,2,0,4,2,0,0,4,2,2,0,6,2
1,布冬,三紅,刺,8,2025-08-04,線瓦,,3,1,3,1,0,0,3,1,3,1,6,2
1,亞可,三紅,奧,9,2025-08-04,線瓦,,2,0,4,2,0,0,4,2,2,0,6,2
1,黃某人,三紅,奧,2,2025-08-04,線瓦,,3,1,3,1,0,0,3,1,3,1,6,2
1,轆,三紅,娜,3,2025-08-04,線瓦,,2,0,4,2,0,0,4,2,2,0,6,2
1,轆,三紅,娜,4,2025-08-04,線瓦,,3,1,3,1,0,0,3,1,3,1,6,2
1,HAO,三紅,德,9,2025-08-04,線瓦,,3,1,3,1,0,0,3,1,3,1,6,2
1,黃某人,三紅,德,7,2025-08-04,線瓦,,2,0,4,2,0,0,4,2,2,0,6,2
1,FANCY,三紅,忠,6,2025-08-04,線瓦,,2,0,4,2,0,0,4,2,2,0,6,2
1,FANCY,三紅,忠,7,2025-08-04,線瓦,,3,1,3,1,0,0,3,1,3,1,6,2
1,SIN,三紅,忠,8,2025-08-04,線瓦,,2,0,4,2,0,0,4,2,2,0,6,2
1,亞可,三紅,忠,5,2025-08-04,線瓦,,3,1,3,1,0,0,3,1,3,1,6,2
1,池,三紅,忠,0,2025-08-04,線瓦,,2,0,4,2,0,0,4,2,2,0,6,2
1,池,三紅,忠,6,2025-08-04,線瓦,,3,1,3,1,0,0,3,1,3,1,6,2
1,黑羊,三紅,忠,2,2025-08-04,線瓦,,2,0,4,2,0,0,4,2,2,0,6,2
1,黑羊,三紅,忠,0,2025-08-04,線瓦,,3,1,3,1,0,0,3,1,3,1,6,2
1,K810,三紅,梅,1,2025-08-04,線瓦,,2,0,4,2,0,0,4,2,2,0,6,2
1,SIN,三紅,梅,3,2025-08-04,線瓦,,3,1,3,1,0,0,3,1,3,1,6,2
1,尼克,三紅,派,4,2025-08-04,線瓦,,2,0,4,2,0,0,4,2,2,0,6,2
1,菜,三紅,派,1,2025-08-04,線瓦,,3,1,3,1,0,0,3,1,3,1,6,2
1,豬豬,三藍死,刺,8,2025-08-04,線瓦,,2,-2,5,1,0,0,5,1,2,-2,7,-1
1,黑羊,三藍死,刺,9,2025-08-04,線瓦,,3,-1,2,-2,0,0,2,-2,3,-1,5,-3
1,布冬,三藍死,奧,7,2025-08-04,線瓦,,2,-2,5,1,0,0,5,1,2,-2,7,-1
1,池,三藍死,奧,7,2025-08-04,線瓦,,3,-1,2,-2,0,0,2,-2,3,-1,5,-3
1,菜,三藍死,娜,3,2025-08-04,線瓦,,2,-2,5,1,0,0,5,1,2,-2,7,-1
1,菜,三藍死,娜,1,2025-08-04,線瓦,,3,-1,2,-2,0,0,2,-2,3,-1,5,-3
1,轆,三藍死,德,0,2025-08-04,線瓦,,3,-1,2,-2,0,0,2,-2,3,-1,5,-3
1,黃某人,三藍死,德,0,2025-08-04,線瓦,,2,-2,5,1,0,0,5,1,2,-2,7,-1
1,SIN,三藍死,忠,5,2025-08-04,線瓦,,2,-2,5,1,0,0,5,1,2,-2,7,-1
1,SIN,三藍死,忠,5,2025-08-04,線瓦,,3,-1,2,-2,0,0,2,-2,3,-1,5,-3
1,亞可,三藍死,忠,2,2025-08-04,線瓦,,2,-2,5,1,0,0,5,1,2,-2,7,-1
1,亞可,三藍死,忠,6,2025-08-04,線瓦,,3,-1,2,-2,0,0,2,-2,3,-1,5,-3
1,小向,三藍死,忠,2,2025-08-04,線瓦,,3,-1,2,-2,0,0,2,-2,3,-1,5,-3
1,尼克,三藍死,忠,8,2025-08-04,線瓦,,3,-1,2,-2,0,0,2,-2,3,-1,5,-3
1,轆,三藍死,忠,9,2025-08-04,線瓦,,2,-2,5,1,0,0,5,1,2,-2,7,-1
1,黑羊,三藍死,忠,1,2025-08-04,線瓦,,2,-2,5,1,0,0,5,1,2,-2,7,-1
1,FANCY,三藍死,梅,4,2025-08-04,線瓦,,2,-2,5,1,0,0,5,1,2,-2,7,-1
1,FANCY,三藍死,梅,3,2025-08-04,線瓦,,3,-1,2,-2,0,0,2,-2,3,-1,5,-3
1,HAO,三藍死,派,4,2025-08-04,線瓦,,3,-1,2,-2,0,0,2,-2,3,-1,5,-3
1,小向,三藍死,派,6,2025-08-04,線瓦,,2,-2,5,1,0,0,5,1,2,-2,7,-1
1,小向,三藍活,刺,6,2025-08-04,線瓦,,2,0,3,-3,0,0,3,-3,2,0,5,-3
1,轆,三藍活,奧,2,2025-08-04,線瓦,,2,0,3,-3,0,0,3,-3,2,0,5,-3
1,K810,三藍活,娜,3,2025-08-04,線瓦,,2,0,3,-3,0,0,3,-3,2,0,5,-3
1,亞可,三藍活,德,0,2025-08-04,線瓦,,2,0,3,-3,0,0,3,-3,2,0,5,-3
1,SIN,三藍活,忠,9,2025-08-04,線瓦,,2,0,3,-3,0,0,3,-3,2,0,5,-3
1,尼克,三藍活,忠,5,2025-08-04,線瓦,,2,0,3,-3,0,0,3,-3,2,0,5,-3
1,菜,三藍活,忠,7,2025-08-04,線瓦,,2,0,3,-3,0,0,3,-3,2,0,5,-3
1,黑羊,三藍活,忠,8,2025-08-04,線瓦,,2,0,3,-3,0,0,3,-3,2,0,5,-3
1,池,三藍活,梅,4,2025-08-04,線瓦,,2,0,3,-3,0,0,3,-3,2,0,5,-3
1,FANCY,三藍活,派,1,2025-08-04,線瓦,,2,0,3,-3,0,0,3,-3,2,0,5,-3
1,亞可,三紅,刺,3,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,小向,三紅,刺,9,2025-08-06,線瓦,,2,-2,2,2,0,0,2,2,2,-2,4,0
1,小向,三紅,刺,8,2025-08-06,線瓦,,2,-2,3,1,0,0,3,1,2,-2,5,-1
1,FANCY,三紅,奧,4,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,尼克,三紅,奧,5,2025-08-06,線瓦,,2,-2,2,2,0,0,2,2,2,-2,4,0
1,池,三紅,奧,5,2025-08-06,線瓦,,2,-2,3,1,0,0,3,1,2,-2,5,-1
1,SIN,三紅,娜,9,2025-08-06,線瓦,,2,-2,3,1,0,0,3,1,2,-2,5,-1
1,池,三紅,娜,7,2025-08-06,線瓦,,2,-2,2,2,0,0,2,2,2,-2,4,0
1,黑羊,三紅,娜,5,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,JOY,三紅,德,7,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,亞可,三紅,德,1,2025-08-06,線瓦,,2,-2,2,2,0,0,2,2,2,-2,4,0
1,軒,三紅,德,7,2025-08-06,線瓦,,2,-2,3,1,0,0,3,1,2,-2,5,-1
1,HAO,三紅,忠,4,2025-08-06,線瓦,,2,-2,2,2,0,0,2,2,2,-2,4,0
1,HAO,三紅,忠,4,2025-08-06,線瓦,,2,-2,3,1,0,0,3,1,2,-2,5,-1
1,HAO,三紅,忠,1,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,JOY,三紅,忠,6,2025-08-06,線瓦,,2,-2,2,2,0,0,2,2,2,-2,4,0
1,亞可,三紅,忠,0,2025-08-06,線瓦,,2,-2,3,1,0,0,3,1,2,-2,5,-1
1,小向,三紅,忠,8,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,尼克,三紅,忠,3,2025-08-06,線瓦,,2,-2,3,1,0,0,3,1,2,-2,5,-1
1,尼克,三紅,忠,2,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,池,三紅,忠,9,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,菜,三紅,忠,8,2025-08-06,線瓦,,2,-2,2,2,0,0,2,2,2,-2,4,0
1,菜,三紅,忠,6,2025-08-06,線瓦,,2,-2,3,1,0,0,3,1,2,-2,5,-1
1,黑羊,三紅,忠,0,2025-08-06,線瓦,,2,-2,2,2,0,0,2,2,2,-2,4,0
1,FANCY,三紅,梅,1,2025-08-06,線瓦,,2,-2,3,1,0,0,3,1,2,-2,5,-1
1,SIN,三紅,梅,2,2025-08-06,線瓦,,2,-2,2,2,0,0,2,2,2,-2,4,0
1,SIN,三紅,梅,0,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,FANCY,三紅,派,3,2025-08-06,線瓦,,2,-2,2,2,0,0,2,2,2,-2,4,0
1,JOY,三紅,派,2,2025-08-06,線瓦,,2,-2,3,1,0,0,3,1,2,-2,5,-1
1,菜,三紅,派,6,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,亞可,三藍死,刺,6,2025-08-06,線瓦,,2,-2,2,0,0,0,2,0,2,-2,4,-2
1,菜,三藍死,刺,1,2025-08-06,線瓦,,2,-2,3,-1,0,0,3,-1,2,-2,5,-3
1,SIN,三藍死,奧,1,2025-08-06,線瓦,,2,-2,2,0,0,0,2,0,2,-2,4,-2
1,亞可,三藍死,奧,7,2025-08-06,線瓦,,2,-2,3,-1,0,0,3,-1,2,-2,5,-3
1,JOY,三藍死,娜,3,2025-08-06,線瓦,,2,-2,3,-1,0,0,3,-1,2,-2,5,-3
1,黑羊,三藍死,娜,8,2025-08-06,線瓦,,2,-2,2,0,0,0,2,0,2,-2,4,-2
1,池,三藍死,德,4,2025-08-06,線瓦,,2,-2,2,0,0,0,2,0,2,-2,4,-2
1,池,三藍死,德,8,2025-08-06,線瓦,,2,-2,3,-1,0,0,3,-1,2,-2,5,-3
1,FANCY,三藍死,忠,0,2025-08-06,線瓦,,2,-2,3,-1,0,0,3,-1,2,-2,5,-3
1,HAO,三藍死,忠,7,2025-08-06,線瓦,,2,-2,2,0,0,0,2,0,2,-2,4,-2
1,HAO,三藍死,忠,6,2025-08-06,線瓦,,2,-2,3,-1,0,0,3,-1,2,-2,5,-3
1,JOY,三藍死,忠,0,2025-08-06,線瓦,,2,-2,2,0,0,0,2,0,2,-2,4,-2
1,尼克,三藍死,忠,4,2025-08-06,線瓦,,2,-2,3,-1,0,0,3,-1,2,-2,5,-3
1,菜,三藍死,忠,9,2025-08-06,線瓦,,2,-2,2,0,0,0,2,0,2,-2,4,-2
1,軒,三藍死,忠,2,2025-08-06,線瓦,,2,-2,3,-1,0,0,3,-1,2,-2,5,-3
1,轆,三藍死,忠,3,2025-08-06,線瓦,,2,-2,2,0,0,0,2,0,2,-2,4,-2
1,SIN,三藍死,梅,5,2025-08-06,線瓦,,2,-2,3,-1,0,0,3,-1,2,-2,5,-3
1,小向,三藍死,梅,2,2025-08-06,線瓦,,2,-2,2,0,0,0,2,0,2,-2,4,-2
1,小向,三藍死,派,9,2025-08-06,線瓦,,2,-2,3,-1,0,0,3,-1,2,-2,5,-3
1,尼克,三藍死,派,5,2025-08-06,線瓦,,2,-2,2,0,0,0,2,0,2,-2,4,-2
1,尼克,三藍活,刺,7,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,尼克,三藍活,刺,2,2025-08-06,線瓦,,2,2,3,1,0,0,3,1,2,2,5,3
1,池,三藍活,刺,2,2025-08-06,線瓦,,2,2,3,3,0,0,3,3,2,2,5,5
1,JOY,三藍活,奧,5,2025-08-06,線瓦,,2,2,3,3,0,0,3,3,2,2,5,5
1,池,三藍活,奧,1,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,軒,三藍活,奧,8,2025-08-06,線瓦,,2,2,3,1,0,0,3,1,2,2,5,3
1,FANCY,三藍活,娜,0,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,尼克,三藍活,娜,7,2025-08-06,線瓦,,2,2,3,3,0,0,3,3,2,2,5,5
1,池,三藍活,娜,3,2025-08-06,線瓦,,2,2,3,1,0,0,3,1,2,2,5,3
1,SIN,三藍活,德,1,2025-08-06,線瓦,,2,2,3,1,0,0,3,1,2,2,5,3
1,SIN,三藍活,德,1,2025-08-06,線瓦,,2,2,3,3,0,0,3,3,2,2,5,5
1,小向,三藍活,德,3,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,FANCY,三藍活,忠,5,2025-08-06,線瓦,,2,2,3,1,0,0,3,1,2,2,5,3
1,FANCY,三藍活,忠,4,2025-08-06,線瓦,,2,2,3,3,0,0,3,3,2,2,5,5
1,HAO,三藍活,忠,4,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,HAO,三藍活,忠,0,2025-08-06,線瓦,,2,2,3,3,0,0,3,3,2,2,5,5
1,JOY,三藍活,忠,9,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,JOY,三藍活,忠,9,2025-08-06,線瓦,,2,2,3,1,0,0,3,1,2,2,5,3
1,SIN,三藍活,忠,5,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
1,亞可,三藍活,忠,6,2025-08-06,線瓦,,2,2,3,1,0,0,3,1,2,2,5,3
1,亞可,三藍活,忠,3,2025-08-06,線瓦,,2,2,3,3,0,0,3,3,2,2,5,5
1,菜,三藍活,忠,7,2025-08-06,線瓦,,2,2,3,1,0,0,3,1,2,2,5,3
1,軒,三藍活,忠,8,2025-08-06,線瓦,,2,2,3,3,0,0,3,3,2,2,5,5
1,黑羊,三藍活,忠,6,2025-08-06,線瓦,,2,0,2,0,0,0,2,0,2,0,4,0
